ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
59 Kemiske materialer og produkter i.a.n.,BouvetÃ¸en,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,BouvetÃ¸en,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,BouvetÃ¸en,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brasilien,Import,2018,6763,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brasilien,Import,2019,16704,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brasilien,Import,2020,23956,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brasilien,Import,2021,14488,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britisk Oceanien,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britisk Oceanien,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britisk Oceanien,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britisk Oceanien,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske JomfruÃ¸er,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske JomfruÃ¸er,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske JomfruÃ¸er,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske JomfruÃ¸er,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske territorium i det Indiske Ocean,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske territorium i det Indiske Ocean,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske territorium i det Indiske Ocean,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Britiske territorium i det Indiske Ocean,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brunei,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brunei,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brunei,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Brunei,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Bulgarien,Import,2018,5048,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Bulgarien,Import,2019,4174,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Bulgarien,Import,2020,1922,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Bulgarien,Import,2021,4266,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burkina Faso,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burkina Faso,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burkina Faso,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burkina Faso,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burundi,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burundi,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burundi,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Burundi,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cambodja,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cambodja,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cambodja,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cambodja,Import,2021,63,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cameroun,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cameroun,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cameroun,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cameroun,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Canada,Import,2018,4617,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Canada,Import,2019,7049,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Canada,Import,2020,13534,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Canada,Import,2021,13204,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CaymanÃ¸erne,Import,2018,312,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CaymanÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CaymanÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CaymanÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Centralafrikanske Republik,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Centralafrikanske Republik,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Centralafrikanske Republik,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Centralafrikanske Republik,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ceuta,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ceuta,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ceuta,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ceuta,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Chile,Import,2018,6,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Chile,Import,2019,13,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Chile,Import,2020,133,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Chile,Import,2021,90,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CocosÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CocosÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CocosÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CocosÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Colombia,Import,2018,4,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Colombia,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Colombia,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Colombia,Import,2021,115,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Comorerne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Comorerne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Comorerne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Comorerne,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Republikken",Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Republikken",Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Republikken",Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Republikken",Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Demokratiske Republik",Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Demokratiske Republik",Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Demokratiske Republik",Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,"Congo, Demokratiske Republik",Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CookÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CookÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CookÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,CookÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Costa Rica,Import,2018,11,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Costa Rica,Import,2019,12,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Costa Rica,Import,2020,28,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Costa Rica,Import,2021,115,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cuba,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cuba,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cuba,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cuba,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Curacao,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Curacao,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Curacao,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Curacao,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cypern,Import,2018,173,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cypern,Import,2019,82,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cypern,Import,2020,61,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Cypern,Import,2021,50,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,DDR,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,DDR,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,DDR,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,DDR,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominikanske Republik,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominikanske Republik,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominikanske Republik,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominikanske Republik,Import,2021,19,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Djibouti,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Djibouti,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Djibouti,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Djibouti,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominica,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominica,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominica,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Dominica,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ecuador,Import,2018,8,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ecuador,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ecuador,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ecuador,Import,2021,27,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Egypten,Import,2018,166,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Egypten,Import,2019,6,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Egypten,Import,2020,1,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Egypten,Import,2021,5,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,El Salvador,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,El Salvador,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,El Salvador,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,El Salvador,Import,2021,1,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Elfenbenskysten,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Elfenbenskysten,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Elfenbenskysten,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Elfenbenskysten,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Eritrea,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Eritrea,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Eritrea,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Eritrea,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Estland,Import,2018,28964,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Estland,Import,2019,23887,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Estland,Import,2020,36464,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Estland,Import,2021,25322,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Etiopien,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Etiopien,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Etiopien,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Etiopien,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FalklandsÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FalklandsÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FalklandsÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FalklandsÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fiji,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fiji,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fiji,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fiji,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Filippinerne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Filippinerne,Import,2019,36,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Filippinerne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Filippinerne,Import,2021,201,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Finland,Import,2018,381899,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Finland,Import,2019,338555,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Finland,Import,2020,70658,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Finland,Import,2021,59379,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Forenede Arabiske Emirater,Import,2018,24,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Forenede Arabiske Emirater,Import,2019,5,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Forenede Arabiske Emirater,Import,2020,386,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Forenede Arabiske Emirater,Import,2021,44,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Frankrig og Monaco,Import,2018,743678,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Frankrig og Monaco,Import,2019,812852,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Frankrig og Monaco,Import,2020,718215,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Frankrig og Monaco,Import,2021,1232876,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Guyana,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Guyana,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Guyana,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Guyana,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Polynesien,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Polynesien,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Polynesien,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fransk Polynesien,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Franske besiddelser i det sydlige Indiske Ocean,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Franske besiddelser i det sydlige Indiske Ocean,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Franske besiddelser i det sydlige Indiske Ocean,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Franske besiddelser i det sydlige Indiske Ocean,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fremmede tropper i Tyskland,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fremmede tropper i Tyskland,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fremmede tropper i Tyskland,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Fremmede tropper i Tyskland,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FÃ¦rÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FÃ¦rÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FÃ¦rÃ¸erne,Import,2020,325,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,FÃ¦rÃ¸erne,Import,2021,146,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gabon,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gabon,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gabon,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gabon,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gambia,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gambia,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gambia,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gambia,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gaza og Jericho,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gaza og Jericho,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gaza og Jericho,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gaza og Jericho,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Georgien,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Georgien,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Georgien,Import,2020,3,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Georgien,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ghana,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ghana,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ghana,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Ghana,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gibraltar,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gibraltar,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gibraltar,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Gibraltar,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Grenada,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Grenada,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Grenada,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Grenada,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¦kenland,Import,2018,20927,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¦kenland,Import,2019,11634,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¦kenland,Import,2020,5985,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¦kenland,Import,2021,8383,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¸nland,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¸nland,Import,2019,1,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¸nland,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,GrÃ¸nland,Import,2021,351,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guadeloupe,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guadeloupe,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guadeloupe,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guadeloupe,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guam,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guam,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guam,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guam,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guatemala,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guatemala,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guatemala,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guatemala,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea-Bissau,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea-Bissau,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea-Bissau,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guinea-Bissau,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guyana,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guyana,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guyana,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Guyana,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Haiti,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Haiti,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Haiti,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Haiti,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Heard- og McDonaldÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Heard- og McDonaldÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Heard- og McDonaldÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Heard- og McDonaldÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Honduras,Import,2018,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Honduras,Import,2019,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Honduras,Import,2020,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Honduras,Import,2021,0,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Hongkong,Import,2018,280,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Hongkong,Import,2019,3667,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Hongkong,Import,2020,11175,Kemikalier og relaterede produkter
59 Kemiske materialer og produkter i.a.n.,Hongkong,Import,2021,2034,Kemikalier og relaterede produkter
