ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
"58 Plast, bearbejdet",Vatikanstaten,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Venezuela,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Venezuela,Eksport,2019,2,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Venezuela,Eksport,2020,1,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Venezuela,Eksport,2021,45,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestbredden og Gaza,Eksport,2018,43,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestbredden og Gaza,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestbredden og Gaza,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestbredden og Gaza,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestindiske Ãer,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestindiske Ãer,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestindiske Ãer,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestindiske Ãer,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestsahara,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestsahara,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestsahara,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vestsahara,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vietnam,Eksport,2018,1381,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vietnam,Eksport,2019,935,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vietnam,Eksport,2020,6269,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Vietnam,Eksport,2021,2514,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Wallis og Futuna,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Wallis og Futuna,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Wallis og Futuna,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Wallis og Futuna,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Yemen,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Yemen,Eksport,2019,88,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Yemen,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Yemen,Eksport,2021,15,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zambia,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zambia,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zambia,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zambia,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zimbabwe,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zimbabwe,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zimbabwe,Eksport,2020,2,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Zimbabwe,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãkvatorialguinea,Eksport,2018,10,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãkvatorialguinea,Eksport,2019,28,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãkvatorialguinea,Eksport,2020,594,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãkvatorialguinea,Eksport,2021,1294,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãsttimor,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãsttimor,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãsttimor,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãsttimor,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãstrig,Eksport,2018,41032,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãstrig,Eksport,2019,43467,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãstrig,Eksport,2020,44818,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Ãstrig,Eksport,2021,48123,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Diskretioneret,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Diskretioneret,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Diskretioneret,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Diskretioneret,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land EU-lande,Eksport,2018,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land EU-lande,Eksport,2019,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land EU-lande,Eksport,2020,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land EU-lande,Eksport,2021,0,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land 3. Lande,Eksport,2018,94,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land 3. Lande,Eksport,2019,102,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land 3. Lande,Eksport,2020,1006,Kemikalier og relaterede produkter
"58 Plast, bearbejdet",Uoplyst land 3. Lande,Eksport,2021,168,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Afghanistan,Eksport,2018,3,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Afghanistan,Eksport,2019,1,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Afghanistan,Eksport,2020,360,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Afghanistan,Eksport,2021,635,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Albanien,Eksport,2018,47,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Albanien,Eksport,2019,38,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Albanien,Eksport,2020,370,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Albanien,Eksport,2021,338,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Algeriet,Eksport,2018,1420,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Algeriet,Eksport,2019,1398,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Algeriet,Eksport,2020,149,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Algeriet,Eksport,2021,1118,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Oceanien,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Oceanien,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Oceanien,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Oceanien,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Samoa,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Samoa,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Samoa,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikansk Samoa,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikanske JomfruÃ¸er,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikanske JomfruÃ¸er,Eksport,2019,137,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikanske JomfruÃ¸er,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Amerikanske JomfruÃ¸er,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Andorra,Eksport,2018,3,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Andorra,Eksport,2019,17,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Andorra,Eksport,2020,13,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Andorra,Eksport,2021,19,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Angola,Eksport,2018,55,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Angola,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Angola,Eksport,2020,856,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Angola,Eksport,2021,810,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Anguilla,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Anguilla,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Anguilla,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Anguilla,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antarktis,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antarktis,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antarktis,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antarktis,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antigua og Barbuda,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antigua og Barbuda,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antigua og Barbuda,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Antigua og Barbuda,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Argentina,Eksport,2018,4236,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Argentina,Eksport,2019,6829,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Argentina,Eksport,2020,1442,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Argentina,Eksport,2021,2030,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Armenien,Eksport,2018,737,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Armenien,Eksport,2019,624,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Armenien,Eksport,2020,491,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Armenien,Eksport,2021,348,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aruba,Eksport,2018,100,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aruba,Eksport,2019,126,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aruba,Eksport,2020,132,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aruba,Eksport,2021,234,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aserbajdsjan,Eksport,2018,991,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aserbajdsjan,Eksport,2019,924,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aserbajdsjan,Eksport,2020,942,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Aserbajdsjan,Eksport,2021,254,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australien,Eksport,2018,27435,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australien,Eksport,2019,33788,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australien,Eksport,2020,27578,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australien,Eksport,2021,25159,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australsk Oceanien,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australsk Oceanien,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australsk Oceanien,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Australsk Oceanien,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahamas,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahamas,Eksport,2019,17,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahamas,Eksport,2020,88,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahamas,Eksport,2021,252,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahrain,Eksport,2018,2642,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahrain,Eksport,2019,2214,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahrain,Eksport,2020,1360,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bahrain,Eksport,2021,2638,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bangladesh,Eksport,2018,4714,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bangladesh,Eksport,2019,3617,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bangladesh,Eksport,2020,1200,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bangladesh,Eksport,2021,4105,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Barbados,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Barbados,Eksport,2019,15,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Barbados,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Barbados,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belgien,Eksport,2018,153093,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belgien,Eksport,2019,175218,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belgien,Eksport,2020,168466,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belgien,Eksport,2021,187799,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belize,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belize,Eksport,2019,306,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belize,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Belize,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Benin,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Benin,Eksport,2019,6,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Benin,Eksport,2020,41,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Benin,Eksport,2021,46,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bermuda,Eksport,2018,52,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bermuda,Eksport,2019,52,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bermuda,Eksport,2020,31,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bermuda,Eksport,2021,140,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bhutan,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bhutan,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bhutan,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bhutan,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bolivia,Eksport,2018,515,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bolivia,Eksport,2019,923,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bolivia,Eksport,2020,243,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bolivia,Eksport,2021,391,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler","Bonaire, Sint Eustatius og Saba",Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler","Bonaire, Sint Eustatius og Saba",Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler","Bonaire, Sint Eustatius og Saba",Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler","Bonaire, Sint Eustatius og Saba",Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bosnien-Hercegovina,Eksport,2018,981,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bosnien-Hercegovina,Eksport,2019,703,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bosnien-Hercegovina,Eksport,2020,1020,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bosnien-Hercegovina,Eksport,2021,1240,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Botswana,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Botswana,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Botswana,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Botswana,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",BouvetÃ¸en,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",BouvetÃ¸en,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",BouvetÃ¸en,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",BouvetÃ¸en,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brasilien,Eksport,2018,25741,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brasilien,Eksport,2019,36291,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brasilien,Eksport,2020,16410,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brasilien,Eksport,2021,16563,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britisk Oceanien,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britisk Oceanien,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britisk Oceanien,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britisk Oceanien,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske JomfruÃ¸er,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske JomfruÃ¸er,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske JomfruÃ¸er,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske JomfruÃ¸er,Eksport,2021,25,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske territorium i det Indiske Ocean,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske territorium i det Indiske Ocean,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske territorium i det Indiske Ocean,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Britiske territorium i det Indiske Ocean,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brunei,Eksport,2018,15,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brunei,Eksport,2019,16,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brunei,Eksport,2020,22,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Brunei,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bulgarien,Eksport,2018,2688,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bulgarien,Eksport,2019,3533,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bulgarien,Eksport,2020,3236,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Bulgarien,Eksport,2021,3687,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burkina Faso,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burkina Faso,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burkina Faso,Eksport,2020,2,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burkina Faso,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burundi,Eksport,2018,40,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burundi,Eksport,2019,13,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burundi,Eksport,2020,10,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Burundi,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cambodja,Eksport,2018,9,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cambodja,Eksport,2019,81,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cambodja,Eksport,2020,25,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cambodja,Eksport,2021,46,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cameroun,Eksport,2018,4,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cameroun,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cameroun,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Cameroun,Eksport,2021,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Canada,Eksport,2018,15115,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Canada,Eksport,2019,12403,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Canada,Eksport,2020,11498,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Canada,Eksport,2021,11309,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",CaymanÃ¸erne,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",CaymanÃ¸erne,Eksport,2019,185,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",CaymanÃ¸erne,Eksport,2020,553,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",CaymanÃ¸erne,Eksport,2021,651,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Centralafrikanske Republik,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Centralafrikanske Republik,Eksport,2019,10,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Centralafrikanske Republik,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Centralafrikanske Republik,Eksport,2021,1,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Ceuta,Eksport,2018,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Ceuta,Eksport,2019,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Ceuta,Eksport,2020,0,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Ceuta,Eksport,2021,34,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Chile,Eksport,2018,1814,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Chile,Eksport,2019,2754,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Chile,Eksport,2020,2704,Kemikalier og relaterede produkter
"55 Flygtige olier, parfume, toilet- og rensemidler",Chile,Eksport,2021,2508,Kemikalier og relaterede produkter
